Gamma_Counts "Np Column Density (cm^-2)" "Gamma error" "Np Error"
32.579 15.28096 5.707801678404743 1.1411991266671435
19.5631 17.55144 4.423019330728727 1.1411991266671435
7.1405 8.661919999999999 2.6721714016881477 1.1411991266671435
36.0457 10.1952 6.003807125482963 1.1411991266671435
24.3143 8.74148 4.930953254696297 1.1411991266671435
12.9586 14.32576 3.5998055503040716 1.1411991266671435
29.2437 12.29384 5.407744446624674 1.1411991266671435
26.1569 8.99296 5.11438168305808 1.1411991266671435
16.4408 8.287144 4.054725638067266 1.1411991266671435
