Gamma_Counts "Np Column Density (cm^-2)" "Gamma error" "Np Error"
23.7488 7.959316000000001 4.873274053447025 1.1411991266671435
26.7295 9.696360000000002 5.170058026753665 1.1411991266671435
31.6035 19.946080000000002 5.62169903143169 1.1411991266671435
21.5755 11.348959999999998 4.644943487277321 1.1411991266671435
19.0763 15.62656 4.367642384628119 1.1411991266671435
25.2271 14.97208 5.02265865851941 1.1411991266671435
15.6388 12.988 3.9545922672255354 1.1411991266671435
17.9606 19.754 4.2379948088689305 1.1411991266671435
16.0619 7.533923999999999 4.007730030827925 1.1411991266671435
