Gamma_Counts "Np Column Density (cm^-2)" "Gamma error" "Np Error"
4.181 17.209319999999998 2.0447493733951845 1.1411991266671435
7.4135 14.80624 2.7227743204312764 1.1411991266671435
4.88975 10.0046 2.211277911073142 1.1411991266671435
11.4826 11.82328 3.3885985303662043 1.1411991266671435
11.675 11.279 3.4168699126539774 1.1411991266671435
16.781 11.31512 4.096461888019953 1.1411991266671435
22.7932 9.81788 4.774222449781744 1.1411991266671435
21.5975 5.544224 4.6473110504893045 1.1411991266671435
18.0213 10.77972 4.245150174022116 1.1411991266671435
