Gamma_Counts "Np Column Density (cm^-2)" "Gamma error" "Np Error"
20.2934 4.41368 4.504819641228714 1.1411991266671435
14.5271 4.600292 3.8114432961805953 1.1411991266671435
20.2391 9.60196 4.498788725868331 1.1411991266671435
22.9956 -0.26129999999999987 4.795372769660353 1.1411991266671435
19.1696 8.61564 4.378310176312318 1.1411991266671435
27.4851 8.66964 5.242623389105877 1.1411991266671435
20.1775 2.483244 4.491937221288828 1.1411991266671435
23.6815 3.56603264 4.866364145848521 1.1411991266671435
24.0372 3.82713488 4.902774724581989 1.1411991266671435
