Gamma_Counts "Np Column Density (cm^-2)" "Gamma error" "Np Error"
0.872869 7.073228 0.9342745849053157 1.1411991266671435
2.33149 1.0451320000000002 1.526921739972288 1.1411991266671435
7.72616 -0.3104399999999997 2.779597093105402 1.1411991266671435
1.10266 5.240600000000001 1.0500761877121108 1.1411991266671435
3.17729 0.6168400000000003 1.7824954417894032 1.1411991266671435
10.2363 4.5045848 3.1994218227673574 1.1411991266671435
2.70967 6.499904 1.6461075299019807 1.1411991266671435
6.11176 5.8852 2.4721974031213607 1.1411991266671435
12.0365 7.645599999999999 3.469365936305941 1.1411991266671435
