Gamma_Counts "Np Column Density (cm^-2)" "Gamma error" "Np Error"
7.88285 8.45384 2.8076413588633433 1.1411991266671435
9.67273 10.052679999999999 3.110101284524348 1.1411991266671435
7.72796 9.43756 2.779920862182951 1.1411991266671435
15.956 8.74284 3.9944962135418276 1.1411991266671435
15.9032 7.849048000000001 3.9878816431784934 1.1411991266671435
14.571 7.629484 3.817197925180197 1.1411991266671435
20.0353 8.92 4.476080875051299 1.1411991266671435
14.7633 3.8985200000000004 3.8423039963022187 1.1411991266671435
14.2804 8.044712 3.778941650780017 1.1411991266671435
