Gamma_Counts "Np Column Density (cm^-2)" "Gamma error" "Np Error"
12.1329 4.997956 3.483231258472512 1.1411991266671435
14.0184 6.1031759999999995 3.7441153828374465 1.1411991266671435
14.716 8.463199999999999 3.836143897196767 1.1411991266671435
11.7461 6.402800000000001 3.427258379521451 1.1411991266671435
12.6326 3.198664000000001 3.55423690825471 1.1411991266671435
15.8497 6.8100439999999995 3.981168170273645 1.1411991266671435
19.6029 5.6841159999999995 4.427516233736473 1.1411991266671435
16.8919 4.5006699999999995 4.109975669027738 1.1411991266671435
12.5839 7.768152000000001 3.547379314367157 1.1411991266671435
