Gamma_Counts "HI Column Density (cm^-2)" "Gamma error" "HI Error"
13.565 3.43e+21 3.683069372140579 8.316758593101941e+18
14.7213 3.63e+21 3.836834632871216 8.316758593101941e+18
12.1402 4e+21 3.48427897849756 8.316758593101941e+18
15.3972 3.48e+21 3.923926604818189 8.316758593101941e+18
16.0974 3.48e+21 4.012156527355333 8.316758593101941e+18
9.96435 3.84e+21 3.1566358675019837 8.316758593101941e+18
8.1012 3.51e+21 2.846260704854705 8.316758593101941e+18
11.8134 3.59e+21 3.437062699457198 8.316758593101941e+18
6.48481 4.22e+21 2.546529010241195 8.316758593101941e+18
