Gamma_Counts "HI Column Density (cm^-2)" "Gamma error" "HI Error"
7.88285 4.22e+21 2.8076413588633433 8.316758593101941e+18
9.67273 4.12e+21 3.110101284524348 8.316758593101941e+18
7.72796 4.46e+21 2.779920862182951 8.316758593101941e+18
15.956 4.0199999999999995e+21 3.9944962135418276 8.316758593101941e+18
15.9032 4.42e+21 3.9878816431784934 8.316758593101941e+18
14.571 4.5599999999999995e+21 3.817197925180197 8.316758593101941e+18
20.0353 3.9e+21 4.476080875051299 8.316758593101941e+18
14.7633 4.25e+21 3.8423039963022187 8.316758593101941e+18
14.2804 4.17e+21 3.778941650780017 8.316758593101941e+18
