Gamma_Counts "HI Column Density (cm^-2)" "Gamma error" "HI Error"
4.181 4.77e+21 2.0447493733951845 8.316758593101941e+18
7.4135 4.6399999999999995e+21 2.7227743204312764 8.316758593101941e+18
4.88975 4.8e+21 2.211277911073142 8.316758593101941e+18
11.4826 4.62e+21 3.3885985303662043 8.316758593101941e+18
11.675 4.21e+21 3.4168699126539774 8.316758593101941e+18
16.781 4.85e+21 4.096461888019953 8.316758593101941e+18
22.7932 4.3200000000000005e+21 4.774222449781744 8.316758593101941e+18
21.5975 4.47e+21 4.6473110504893045 8.316758593101941e+18
18.0213 4.6399999999999995e+21 4.245150174022116 8.316758593101941e+18
