Gamma_Counts "HI Column Density (cm^-2)" "Gamma error" "HI Error"
11.1503 4.6399999999999995e+21 3.3392064925667593 8.316758593101941e+18
14.1883 4.55e+21 3.766735987562707 8.316758593101941e+18
19.6845 4.75e+21 4.436721762743298 8.316758593101941e+18
11.7387 4.83e+21 3.4261786293186756 8.316758593101941e+18
12.0732 4.81e+21 3.4746510616175548 8.316758593101941e+18
17.8496 5.26e+21 4.2248786964834855 8.316758593101941e+18
12.3481 5.04e+21 3.5139863403263254 8.316758593101941e+18
17.6528 5.09e+21 4.201523533196024 8.316758593101941e+18
20.2043 5.17e+21 4.494919354115266 8.316758593101941e+18
