Gamma_Counts "HI Column Density (cm^-2)" "Gamma error" "HI Error"
20.9244 4.67e+21 4.5743196215393604 8.316758593101941e+18
33.5752 4.77e+21 5.794411100362141 8.316758593101941e+18
35.9087 4.67e+21 5.992386836645312 8.316758593101941e+18
20.8727 4.5e+21 4.568665012889433 8.316758593101941e+18
23.0149 4.79e+21 4.7973847041903985 8.316758593101941e+18
35.1768 4.6900000000000005e+21 5.931003287808902 8.316758593101941e+18
14.7266 4.51e+21 3.8375252442166423 8.316758593101941e+18
17.8819 4.5199999999999995e+21 4.228699563695677 8.316758593101941e+18
26.4309 4.58e+21 5.141099104277217 8.316758593101941e+18
