Gamma_Counts "HI Column Density (cm^-2)" "Gamma error" "HI Error"
19.7987 5.06e+21 4.44957301322273 8.316758593101941e+18
17.2698 5.32e+21 4.155694887741399 8.316758593101941e+18
11.8368 5.01e+21 3.4404650848395484 8.316758593101941e+18
25.6914 5.16e+21 5.068668464202409 8.316758593101941e+18
19.3011 5.28e+21 4.393301719663698 8.316758593101941e+18
8.05378 5.06e+21 2.837918251112953 8.316758593101941e+18
23.3368 4.730000000000001e+21 4.8308177361602045 8.316758593101941e+18
14.2141 4.99e+21 3.7701591478344785 8.316758593101941e+18
5.6072 5.26e+21 2.3679527022303466 8.316758593101941e+18
