Gamma_Counts "HI Column Density (cm^-2)" "Gamma error" "HI Error"
22.8283 4.74e+21 4.777897026935595 8.316758593101941e+18
16.6221 4.71e+21 4.077020971248492 8.316758593101941e+18
16.6005 5.02e+21 4.07437111711734 8.316758593101941e+18
12.6577 4.6799999999999995e+21 3.5577661530797666 8.316758593101941e+18
9.50852 3.51e+21 3.0835888182440927 8.316758593101941e+18
16.256 3.8e+21 4.031873013873329 8.316758593101941e+18
11.5915 5.58e+21 3.404629201543099 8.316758593101941e+18
8.63979 5.450000000000001e+21 2.9393519693973365 8.316758593101941e+18
11.9718 3.61e+21 3.4600289016133954 8.316758593101941e+18
