Gamma_Counts "HI Column Density (cm^-2)" "Gamma error" "HI Error"
9.93927 4.01e+21 3.152660780991193 8.316758593101941e+18
7.40057 4.6399999999999995e+21 2.720398867813321 8.316758593101941e+18
8.78924 4.91e+21 2.9646652424852284 8.316758593101941e+18
8.27818 3.99e+21 2.877182649746102 8.316758593101941e+18
5.13508 4.46e+21 2.2660714904874473 8.316758593101941e+18
10.5491 4.55e+21 3.2479378072863403 8.316758593101941e+18
8.49431 3.96e+21 2.9144999571109964 8.316758593101941e+18
8.91021 4.03e+21 2.9849974874361282 8.316758593101941e+18
13.8609 4.3e+21 3.7230229652796933 8.316758593101941e+18
