Gamma_Counts "HI Column Density (cm^-2)" "Gamma error" "HI Error"
11.0218 5.09e+21 3.319909637324486 8.316758593101941e+18
19.6411 5.93e+21 4.4318280652570445 8.316758593101941e+18
15.4487 5.72e+21 3.9304834308262895 8.316758593101941e+18
10.9345 4.66e+21 3.3067355503577844 8.316758593101941e+18
24.195 5.509999999999999e+21 4.9188413269793525 8.316758593101941e+18
18.9802 5.23e+21 4.356627135755366 8.316758593101941e+18
9.08274 5.15e+21 3.013758450838421 8.316758593101941e+18
21.6022 5.269999999999999e+21 4.647816691738176 8.316758593101941e+18
21.4199 4.55e+21 4.628163782754452 8.316758593101941e+18
