Gamma_Counts "HI Column Density (cm^-2)" "Gamma error" "HI Error"
0.594193 3.89e+21 0.7708391531311833 8.316758593101941e+18
1.44322 4.5199999999999995e+21 1.2013409174751353 8.316758593101941e+18
5.40655 4.1100000000000005e+21 2.325198916222008 8.316758593101941e+18
2.55716 3.82e+21 1.599112253720795 8.316758593101941e+18
9.56328 4.21e+21 3.0924553351665405 8.316758593101941e+18
15.6698 4.26e+21 3.958509820626949 8.316758593101941e+18
12.9991 3.76e+21 3.605426465759633 8.316758593101941e+18
22.1442 3.85e+21 4.7057624249424235 8.316758593101941e+18
24.188 3.99e+21 4.918129725820578 8.316758593101941e+18
