Gamma_Counts "HI Column Density (cm^-2)" "Gamma error" "HI Error"
20.2934 3.61e+21 4.504819641228714 8.316758593101941e+18
14.5271 3.79e+21 3.8114432961805953 8.316758593101941e+18
20.2391 3.85e+21 4.498788725868331 8.316758593101941e+18
22.9956 3.55e+21 4.795372769660353 8.316758593101941e+18
19.1696 3.73e+21 4.378310176312318 8.316758593101941e+18
27.4851 3.75e+21 5.242623389105877 8.316758593101941e+18
20.1775 3.42e+21 4.491937221288828 8.316758593101941e+18
23.6815 3.54e+21 4.866364145848521 8.316758593101941e+18
24.0372 3.81e+21 4.902774724581989 8.316758593101941e+18
