0.663981220136  2.32070986492e-14	0.00793159846749  2.11471800155e-16
1.48772895585  3.59694116873e-14	0.0177716904461  3.27766790456e-16
4.53841521699  6.45199184946e-14	0.0542137128103  5.87929732887e-16
7.65024842564  8.33149751418e-14	0.0913861670309  7.59197349028e-16
17.5557066262  1.26800534574e-13	0.209711979118  1.15545410102e-15
39.3356503107  1.96532134379e-13	0.469884650741  1.79087463167e-15
82.0795022513  2.93687615857e-13	0.9804820295  2.67619187333e-15
442.685221689  6.67985743551e-13	5.28810351776  6.08693701018e-15
2818.68531422  1.6951862877e-12	33.6706512784  1.5447174215e-14
11989.8610913  3.45550419601e-12	143.22508073  3.14878522223e-14
29544.4948103  5.45468735527e-12	352.924243418  4.9705160121e-14
69417.8763397  8.61024896637e-12	829.23237118  7.84598228424e-14
151924.66613  1.26345447449e-11	1814.81857092  1.15130717619e-13
365627.39535  1.92295980238e-11	4367.60799957  1.75227320391e-13
819308.903603  2.92659027364e-11	9787.06783738  2.66681898861e-13
2018878.07259  4.61977009842e-11	24116.5408614  4.20970804573e-13
4018412.47603  6.41766089205e-11	48002.0116083  5.84801367091e-13
9668123.14251  1.03169107797e-10	115490.72229  9.40115663577e-13
21159194.9794  1.51388736127e-10	252757.507866  1.37951102961e-12
47418631.0985  2.26237459456e-10	566440.029244  2.06156071196e-12
111457031.444  3.3199175079e-10	1331411.78242  3.02523353899e-12
261953982.354  4.9614753411e-10	3129175.55796  4.52108269831e-12
615720289.091  7.2807080178e-10	7355096.73053  6.63445463046e-12
1518354880.51  9.93266792566e-10	18137532.9273  9.05102011385e-12
3928948469.09  1.21463616388e-09	46933317.8578  1.10682209781e-11
9935116259.58  1.28367199092e-09	118680092.914  1.16973013659e-11
27631527718.8  1.35671025676e-09	330072863.903  1.23628534796e-11
69891489523  1.35747757725e-09	834889925.166  1.23698455921e-11
199175367465  1.28601904789e-09	2379252592.45  1.17186886307e-11
541430853796  1.13257371058e-09	6467671072.6  1.03204370785e-11
1.33944323142e+12  8.31098876343e-10	16000340912.4  7.57328514623e-12
2.87169911632e+12  6.55970342165e-10	34303928513.9  5.97744815942e-12
8.00862086142e+12  4.08521577581e-10	95667110792.9  3.72260206754e-12
1.23101240822e+13  2.9969209841e-10	147050787498  2.73090697381e-12
