60377.6901061  3.66579437025e+50
609341.22001  1.41558444984e+43
2693263.74208  4.55686968059e+43
16112811.0669  2.02495728531e+44
101851663.722  8.99887764311e+44
356281136.241  2.41619484303e+45
1511064033.32  7.32176614489e+45
6771381627.47  2.35696147751e+46
25725188501.2  6.45764391187e+46
91234555934  1.28196439771e+47
149726545551  1.41840682179e+47
217096782224  1.33575882822e+47
538363610723  6.74284940754e+46
946445514971  4.2460841031e+46
3.2654589085e+12  1.43344140427e+46
1.0373761403e+13  4.74234663117e+45
3.78171889115e+13  1.16015805329e+45
1.34118917607e+14  1.93601712185e+44
2.1412988849e+14  7.5193036128e+43
