1.49037464853  1.58878053404e-10
3.82284213078  2.08332427576e-10
9.24504630902  2.25168567065e-10
24.6629745372  2.03209362852e-10
69.783058486  1.29514177261e-10
128.219637717  7.83830406302e-11
226.523694606  4.11689864833e-11
316.227766017  2.72638221564e-11
459.125926962  1.54691742143e-11
679.8081449  7.32852688691e-12
967.821920925  3.51684830642e-12
1324.82675732  1.62366566986e-12
1886.11505582  7.02863208433e-13
2386.93673923  3.20333636053e-13
3141.65933688  1.28347906369e-13
3975.86672678  5.27664374188e-14
5131.29842179  2.08710693552e-14
54069772.896  5.65277714573e-14
113977251.981  1.99874108711e-13
222121659.299  6.05468004181e-13
486967525.166  2.03335143999e-12
1110336318.17  6.56985243073e-12
2581854821.97  1.91487314127e-11
6753757371.19  5.23325053699e-11
29427271762.1  1.37632290736e-10
113977251981  2.24707514372e-10
581038012296  2.39841401075e-10
1.88611505582e+12  1.39687698677e-10
3.97586672678e+12  6.36785577184e-11
7.02410361041e+12  2.68670786907e-11
1.19317609957e+13  9.34349969064e-12
2.32529079678e+13  9.55584038401e-13
4.35717040823e+13  3.81557656904e-14
