0.130034914945  1.38073340549e-10
0.328132708806  2.15677203417e-10
0.887655516732  3.30899089028e-10
3.0281411393  4.55894743983e-10
22.1937282022  5.84209718679e-10
41.5029288867  4.96982420812e-10
141.952679134  2.42674000706e-10
187.577203573  1.8551275134e-10
298.447826669  1.22883051656e-10
673.209621935  4.42946625299e-11
1047.34396046  2.20398900595e-11
2009.52716067  6.88679073684e-12
2311.40406148  4.72974210357e-12
2917.18704311  3.07828553174e-12
4758.78517499  9.97090443645e-13
5603.97699043  5.93481240418e-13
8534.42881304  1.41850047773e-13
10048.8436804  8.90846686828e-14
11830.9234691  5.79843080817e-14
