0.000388573549819  1.44384496161e-14
0.0010668133671  2.39254538245e-14
0.00339835446418  4.12941457421e-14
0.010508383172  7.06934297403e-14
0.0306180212012  1.19067749913e-13
0.0946969120328  1.94114643003e-13
0.371703567127  3.03832179676e-13
2.81237791476  3.4612864548e-13
20.080761738  2.73302247553e-13
94.5759861465  1.84855289648e-13
487.86325145  8.45686194475e-14
999.073677487  4.89982917248e-14
1763.1993754  2.77038055079e-14
2308.07668917  2.01635841251e-14
1061911.26812  2.47178747774e-14
2915230.85493  4.16318990772e-14
8003370.464  6.95510323397e-14
23319226.4249  1.17143629262e-13
65947239.2125  2.00543800482e-13
109274661.953  2.56059749576e-13
318368579.47  4.38360973224e-13
900479150.567  7.26392756993e-13
2703076735.4  1.21352537964e-12
7876442103.06  2.01089079559e-12
30002402240.5  3.33217735666e-12
195582843475  3.92177637387e-12
1.20374148837e+12  2.87772217644e-12
4.33842552118e+12  1.79415592787e-12
1.09443576523e+13  1.0061921831e-12
1.98978973534e+13  5.73557767279e-13
3.11733053955e+13  3.26944015199e-13
5.5094954577e+13  1.32368519867e-13
