Gamma_Counts "Np Column Density (cm^-2)" "Gamma error" "Np Error"
20.2934 4.27 4.504819641228714 0.4789954829247436
14.5271 4.9 3.8114432961805953 0.4789954829247436
20.2391 7.11 4.498788725868331 0.4789954829247436
22.9956 4.57 4.795372769660353 0.4789954829247436
19.1696 5.11 4.378310176312318 0.4789954829247436
27.4851 5.24 5.242623389105877 0.4789954829247436
20.1775 3.9 4.491937221288828 0.4789954829247436
23.6815 3.87 4.866364145848521 0.4789954829247436
24.0372 4.86 4.902774724581989 0.4789954829247436
