Gamma_Counts "Np Column Density (cm^-2)" "Gamma error" "Np Error"
6.94637 4.94 2.635596706630208 0.4789954829247436
9.3366 4.99 3.055585050362696 0.4789954829247436
6.9692 5.23 2.6399242413372397 0.4789954829247436
9.60704 6.08 3.0995225438767178 0.4789954829247436
14.439 4.92 3.799868418774524 0.4789954829247436
14.9464 4.86 3.8660574232672746 0.4789954829247436
6.42947 6.74 2.5356399586692113 0.4789954829247436
14.1323 5.96 3.759295146699711 0.4789954829247436
19.6265 5.36 4.430180583226829 0.4789954829247436
