Gamma_Counts "Np Column Density (cm^-2)" "Gamma error" "Np Error"
13.565 3.54 3.683069372140579 0.4789954829247436
14.7213 3.69 3.836834632871216 0.4789954829247436
12.1402 4.55 3.48427897849756 0.4789954829247436
15.3972 3.65 3.923926604818189 0.4789954829247436
16.0974 5.22 4.012156527355333 0.4789954829247436
9.96435 5.06 3.1566358675019837 0.4789954829247436
8.1012 4.43 2.846260704854705 0.4789954829247436
11.8134 6.18 3.437062699457198 0.4789954829247436
6.48481 5.12 2.546529010241195 0.4789954829247436
