Gamma_Counts "Np Column Density (cm^-2)" "Gamma error" "Np Error"
11.1503 5.81 3.3392064925667593 0.4789954829247436
14.1883 8.04 3.766735987562707 0.4789954829247436
19.6845 8.27 4.436721762743298 0.4789954829247436
11.7387 7.11 3.4261786293186756 0.4789954829247436
12.0732 7.15 3.4746510616175548 0.4789954829247436
17.8496 10.28 4.2248786964834855 0.4789954829247436
12.3481 6.09 3.5139863403263254 0.4789954829247436
17.6528 7.9 4.201523533196024 0.4789954829247436
20.2043 8.5 4.494919354115266 0.4789954829247436
