Gamma_Counts "Np Column Density (cm^-2)" "Gamma error" "Np Error"
35.7445 8.64 5.978670420754099 0.4789954829247436
30.8668 5.73 5.555789772840582 0.4789954829247436
19.9371 8.78 4.4650979832474 0.4789954829247436
35.051 6.7 5.9203885007658075 0.4789954829247436
26.4016 7.31 5.138248728895867 0.4789954829247436
16.3615 7.15 4.044935104547414 0.4789954829247436
20.2191 5.73 4.496565355913333 0.4789954829247436
13.8082 7.33 3.7159386431963592 0.4789954829247436
15.3457 6.3 3.9173588040923697 0.4789954829247436
