0.101474315933  1.7956955206e-10	0.00121216309187  1.63630520993e-12
0.227386710045  2.73290426482e-10	0.00271625164421  2.49032502196e-12
1.06412032426  5.27449999387e-10	0.0127114666457  4.80632252002e-12
2.3304199406  6.81208117687e-10	0.0278380693142  6.20742425001e-12
12.0152231167  9.46865012119e-10	0.143528043217  8.62818966056e-12
30.4000303359  8.96956381498e-10	0.363144056958  8.1734034712e-12
62.0944298151  8.34213368007e-10	0.741750021574  7.60166556416e-12
181.370286765  6.7067369604e-10	2.16656171128  6.11143064293e-12
361.922485488  5.69386233251e-10	4.32335093854  5.18846123547e-12
739.951837348  4.41270720688e-10	8.83910671136  4.02102456107e-12
2015.25193936  2.69841563429e-10	24.0732248279  2.45889768633e-12
5496.28359987  1.25516572023e-10	65.6559451616  1.14375415196e-12
12999.561803  5.52704773862e-11	155.286477008  5.03645351148e-13
27986.2095994  1.95528906151e-11	334.309722079  1.78173283921e-13
64830.5140491  4.80321770907e-12	774.433960305  4.37687239938e-14
110130.272486  1.3901402723e-12	1315.5629617  1.26674803384e-14
182701.056043  3.95055320183e-13	2182.45843734  3.59989247181e-15
282610.179081  8.53938921178e-14	3375.92449202  7.78141221416e-16
426553.297466  2.135775218e-14	5095.39935451  1.94619860459e-16
