1.68518411613  1.24033174036e-13
4.23016893697  1.62306164666e-13
13.7730361898  2.06682215931e-13
33.2170708155  2.52825202298e-13
103.909342821  3.09191327274e-13
300.047796486  3.78153554147e-13
799.776912735  4.38233438374e-13
2501.85496088  5.07779253136e-13
8310.42934057  5.80442976578e-13
23055.8211089  6.03816414435e-13
67921.269234  5.34210367498e-13
200092.583672  4.30035278004e-13
436632.298445  2.98517652133e-13
1074327.90733  1.66968688444e-13
1843951.3427  1.05484141314e-13
2297906.57533  8.38464064821e-14
3497911.63611  4.75567869017e-14
4722252.08762  2.59067744488e-14
2427884908.47  1.31158685681e-14
5090193013.64  3.06636401864e-14
13299132607.1  6.88301786275e-14
47856625377  1.27869527949e-13
218944022078  1.83791437184e-13
1.02191192831e+12  2.43623259815e-13
4.5826335886e+12  2.60243084419e-13
2.51021173087e+13  2.27020022926e-13
8.01111518449e+13  1.66267117496e-13
