576708.264765  1.66286853739e+43
1281060.73798  3.10622485122e+43
9165399.38924  1.52676947051e+44
45224990.6825  5.32749946212e+44
181536577.488  1.64712766709e+45
469153262.794  3.54297659016e+45
1641116614.4  9.32327983592e+45
6678842394.44  2.65953490911e+46
45224990682.5  7.29073205662e+46
78419182532.2  8.39857385717e+46
126936248042  8.7477241397e+46
824773429260  2.72634498624e+46
4.67006267575e+12  6.15627164001e+45
2.64430019466e+13  1.25701046158e+45
5.95525549355e+13  4.88373913775e+44
