1191249.7292  8.20328228278e+45
5508425.06078  1.76660461977e+46
25845541.9904  3.88638016869e+46
130440267.846  8.54970639527e+46
1364948027.98  2.70195902804e+47
9088243273.77  6.47293930692e+47
48622832329.8  1.28007785435e+48
105322061858  1.58408515719e+48
163127203032  1.65305366479e+48
252658217087  1.65305366479e+48
722021810407  8.35895723599e+47
452768436463  1.22667059898e+48
1.51901576116e+12  4.50588285028e+47
3.53923352292e+12  2.00502486394e+47
9.13253053577e+12  6.62065004356e+46
2.22299648253e+13  2.23324163671e+46
5.10448752039e+13  6.91757607552e+45
1.17210229753e+14  2.09757721874e+45
2.77106060323e+14  5.71756224156e+44
1.1912497292e+15  5.84803547643e+43
2.77555446332e+15  9.15995577579e+42
3.66174033543e+15  1.77549271899e+42
