0.00223691947025  6.01479750951e-19
0.00469168311447  8.87051008319e-19
0.0131486485985  1.55803464903e-18
0.0393011803928  2.84493602001e-18
0.125285871378  5.40050995165e-18
0.386734206902  9.48685202233e-18
1.49563346788  1.76680347368e-17
4.19157867689  2.5566926111e-17
11.3748075072  3.16838959809e-17
22.3691947025  3.36118114105e-17
48.4523321035  3.17483491538e-17
89.3406177403  2.61791500391e-17
175.693318045  1.77865171672e-17
393.011803928  7.89224573559e-18
637.082688607  3.56884741756e-18
1137.48075072  9.75337136396e-19
1519.91108295  4.00216825706e-19
