1e-09  1.01490218273e-07
2.65681609236e-09  3.68629563193e-14
2.01613061314e-08  1.63641354726e-13
1.18756171604e-07  6.11655906782e-13
7.79731339755e-07  2.46783604222e-12
3.97387448137e-06  8.54545890213e-12
0.00268096266595  8.87836305414e-10
0.165973706512  8.96359607615e-09
2.50507779892  1.65212325309e-08
20.4367848871  2e-08
139.129257556  1.88857279824e-08
2257.53544404  1.36475562171e-08
19096.0272414  9.31278953491e-09
193569.503081  5.55921407397e-09
2527845.29329  2.63852944966e-09
17209029.738  1.20534947543e-09
70586717.4861  4.13411632689e-10
174441693.698  1.08510016542e-10
300197229.44  1.94348799752e-11
463459498.995  2.66385955131e-12
665553100.879  1.94348799752e-13
