17.7603786389  1.34544740644e-14	0.212156891975  1.22602221568e-16
89.2141652468  2.89712407723e-14	1.06570926239  2.63996828361e-16
437.521832405  6.4699764965e-14	5.22642416706  5.89568561481e-16
2197.35118869  1.44492267644e-13	26.2484943734  1.31666781829e-15
10034.7098568  3.16840403982e-13	119.869789849  2.88716877558e-15
50401.7353516  6.94803016209e-13	602.074749632  6.33130607198e-15
224758.955784  1.52353119225e-12	2684.86176294  1.38829885066e-14
1128905.72513  3.34096931566e-12	13485.3617058  3.04441673699e-14
5279051.84326  7.46097357649e-12	63060.9996789  6.79871937884e-14
24688522.7574  1.63605443584e-11	294917.150257  1.49083425691e-13
115482488.636  3.45906293065e-11	1379497.9468  3.1520280749e-13
579874519.86  8.01201772406e-11	6926900.511  7.30085150493e-13
3127478521.86  1.82231504761e-10	37359345.564  1.66056192286e-12
14984113305.9  3.7149154759e-10	178992969.273  3.38517052471e-12
80891077221.6  7.04081325215e-10	966285678.972  6.41585350885e-12
481152899886  9.43685590086e-10	5747619793.49  8.59921757272e-12
2.67385247586e+12  6.55941812393e-10	31940548251.5  5.97718818541e-12
1.17346999887e+13  3.16537378587e-10	140177049628  2.88440749436e-12
3.36087533123e+13  1.14061500196e-10	401473909475  1.03937123461e-12
