"Np Column Density (Nanten)" "Np Column Density (Mopra)" "Nanten error" "Mopra Error"
5.81 6.033475999999999 0.4789954829247436 1.1411991266671435
8.04 6.40658 0.4789954829247436 1.1411991266671435
8.27 8.151764 0.4789954829247436 1.1411991266671435
7.11 6.895548000000001 0.4789954829247436 1.1411991266671435
7.15 8.768415999999998 0.4789954829247436 1.1411991266671435
10.28 9.741599999999998 0.4789954829247436 1.1411991266671435
6.09 9.7532 0.4789954829247436 1.1411991266671435
7.9 7.939432 0.4789954829247436 1.1411991266671435
8.5 8.468124 0.4789954829247436 1.1411991266671435
