"Np Column Density (Nanten)" "Np Column Density (Mopra)" "Nanten error" "Mopra Error"
11.85 15.28096 0.4789954829247436 1.1411991266671435
14.73 17.55144 0.4789954829247436 1.1411991266671435
10.18 8.661919999999999 0.4789954829247436 1.1411991266671435
11.23 10.1952 0.4789954829247436 1.1411991266671435
11.08 8.74148 0.4789954829247436 1.1411991266671435
11.63 14.32576 0.4789954829247436 1.1411991266671435
10.22 12.29384 0.4789954829247436 1.1411991266671435
8.24 8.99296 0.4789954829247436 1.1411991266671435
8.34 8.287144 0.4789954829247436 1.1411991266671435
