"Np Column Density (Nanten)" "Np Column Density (Mopra)" "Nanten error" "Mopra Error"
3.72 7.073228 0.4789954829247436 1.1411991266671435
4.1 1.0451320000000002 0.4789954829247436 1.1411991266671435
4.55 -0.3104399999999997 0.4789954829247436 1.1411991266671435
3.85 5.240600000000001 0.4789954829247436 1.1411991266671435
3.85 0.6168400000000003 0.4789954829247436 1.1411991266671435
5.66 4.5045848 0.4789954829247436 1.1411991266671435
4.79 6.499904 0.4789954829247436 1.1411991266671435
5.01 5.8852 0.4789954829247436 1.1411991266671435
7.62 7.645599999999999 0.4789954829247436 1.1411991266671435
