"Np Column Density (Nanten)" "Np Column Density (Mopra)" "Nanten error" "Mopra Error"
12.59 12.602640000000001 0.4789954829247436 1.1411991266671435
15.46 17.8732 0.4789954829247436 1.1411991266671435
10.47 12.38816 0.4789954829247436 1.1411991266671435
9.07 13.70684 0.4789954829247436 1.1411991266671435
12.9 14.40232 0.4789954829247436 1.1411991266671435
11.71 13.376920000000002 0.4789954829247436 1.1411991266671435
5.79 5.31864 0.4789954829247436 1.1411991266671435
9.65 13.99648 0.4789954829247436 1.1411991266671435
9.04 5.598488000000001 0.4789954829247436 1.1411991266671435
