"Np Column Density (Nanten)" "Np Column Density (Mopra)" "Nanten error" "Mopra Error"
5.93 0.8685080000000002 0.4789954829247436 1.1411991266671435
8.79 9.216479999999999 0.4789954829247436 1.1411991266671435
9.4 10.14572 0.4789954829247436 1.1411991266671435
5.89 2.1261039999999998 0.4789954829247436 1.1411991266671435
6.16 1.6398599999999999 0.4789954829247436 1.1411991266671435
8.29 7.374424 0.4789954829247436 1.1411991266671435
6.4 7.306916 0.4789954829247436 1.1411991266671435
8.43 7.371352 0.4789954829247436 1.1411991266671435
5.54 12.50536 0.4789954829247436 1.1411991266671435
