"Np Column Density (Nanten)" "Np Column Density (Mopra)" "Nanten error" "Mopra Error"
4.6 7.715964 0.4789954829247436 1.1411991266671435
4.9 4.747937599999999 0.4789954829247436 1.1411991266671435
5.44 6.249160000000001 0.4789954829247436 1.1411991266671435
4.43 4.1234664 0.4789954829247436 1.1411991266671435
5.04 8.64448 0.4789954829247436 1.1411991266671435
6.2 7.5116879999999995 0.4789954829247436 1.1411991266671435
4.25 5.220496 0.4789954829247436 1.1411991266671435
4.68 7.004040000000001 0.4789954829247436 1.1411991266671435
5.95 6.66488 0.4789954829247436 1.1411991266671435
