"Np Column Density (Nanten)" "Np Column Density (Mopra)" "Nanten error" "Mopra Error"
4.3 5.134848 0.4789954829247436 1.1411991266671435
5.26 4.4016839999999995 0.4789954829247436 1.1411991266671435
4.59 1.6129119999999995 0.4789954829247436 1.1411991266671435
7.51 11.02544 0.4789954829247436 1.1411991266671435
6.8 7.35632 0.4789954829247436 1.1411991266671435
5.84 7.214896 0.4789954829247436 1.1411991266671435
5.38 5.7178759999999995 0.4789954829247436 1.1411991266671435
4.15 5.609796 0.4789954829247436 1.1411991266671435
4.97 4.541728 0.4789954829247436 1.1411991266671435
